"MessageID","Waktu","Magnitudo","Kedalaman","Lintang","Bujur","Lokasi","Dirasakan","RawText","EventID"
"46707","18-Apr-26 08:01:32","2.7","85","4.06","96.71","38 km Barat Laut BLANGPIDIE-ACEHBARATDAYA","","Info Gempa Mag:2.7, 18-Apr-26 08:01:32 WIB, Lok: 4.06 LU - 96.71 BT (38 km Barat Laut BLANGPIDIE-ACEHBARATDAYA), Kedlmn: 85 km ::BMKG.",""
"46723","18-Apr-26 09:59:25","3.1","6","4.09","97.48","18 km Timur Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:3.1, 18-Apr-26 09:59:25 WIB, Lok: 4.09 LU - 97.48 BT (18 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 6 km ::BMKG.",""
"46749","18-Apr-26 16:16:13","3.5","10","2.39","94.04","259 km Barat SINABANG-ACEH","","Info Gempa Mag:3.5, 18-Apr-26 16:16:13 WIB, Lok: 2.39 LU - 94.04 BT (259 km Barat SINABANG-ACEH), Kedlmn: 10 km ::BMKG.",""
"46789","18-Apr-26 22:33:01","1.9","8","4.1","97.21","19 km Barat Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:1.9, 18-Apr-26 22:33:01 WIB, Lok: 4.10 LU - 97.21 BT (19 km Barat Laut KAB-GAYOLUES-ACEH), Kedlmn: 8 km ::BMKG.",""
"46885","19-Apr-26 13:20:09","2.9","3","4.08","97.46","16 km Timur Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:2.9, 19-Apr-26 13:20:09 WIB, Lok: 4.08 LU - 97.46 BT (16 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 3 km ::BMKG.",""
"46886","19-Apr-26 13:22:00","3.0","3","4.16","97.51","27 km Timur Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:3.0, 19-Apr-26 13:22:00 WIB, Lok: 4.16 LU - 97.51 BT (27 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 3 km ::BMKG.",""
"46887","19-Apr-26 13:33:14","2.2","1","4.18","97.49","26 km Timur Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:2.2, 19-Apr-26 13:33:14 WIB, Lok: 4.18 LU - 97.49 BT (26 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 1 km ::BMKG.",""
"46890","19-Apr-26 13:46:03","2.3","11","5.71","95.23","23 km Barat Daya KOTA-SABANG-ACEH","","Info Gempa Mag:2.3, 19-Apr-26 13:46:03 WIB, Lok: 5.71 LU - 95.23 BT (23 km Barat Daya KOTA-SABANG-ACEH), Kedlmn: 11 km ::BMKG.",""
"47010","20-Apr-26 02:22:37","2.5","5","4.11","97.48","20 km Timur Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:2.5, 20-Apr-26 02:22:37 WIB, Lok: 4.11 LU - 97.48 BT (20 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 5 km ::BMKG.",""
"47012","20-Apr-26 02:29:56","2.0","9","5.31","95.72","15 km Timur Laut JANTHO-ACEHBESAR","","Info Gempa Mag:2.0, 20-Apr-26 02:29:56 WIB, Lok: 5.31 LU - 95.72 BT (15 km Timur Laut JANTHO-ACEHBESAR), Kedlmn: 9 km ::BMKG.",""
"47039","20-Apr-26 04:40:36","3.4","10","4.1","97.45","17 km Timur Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:3.4, 20-Apr-26 04:40:36 WIB, Lok: 4.10 LU - 97.45 BT (17 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 10 km ::BMKG.",""
"47044","20-Apr-26 05:20:36","2.7","44","2.39","97.69","14 km Barat Laut KAB-ACEHSINGKIL","","Info Gempa Mag:2.7, 20-Apr-26 05:20:36 WIB, Lok: 2.39 LU - 97.69 BT (14 km Barat Laut KAB-ACEHSINGKIL), Kedlmn: 44 km ::BMKG.",""
"47145","20-Apr-26 18:49:21","2.7","5","4.11","97.5","22 km Timur Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:2.7, 20-Apr-26 18:49:21 WIB, Lok: 4.11 LU - 97.50 BT (22 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 5 km ::BMKG.",""
"47182","20-Apr-26 22:14:11","2.5","24","3.9","97.14","21 km Timur BLANGPIDIE-ACEHBARATDAYA","","Info Gempa Mag:2.5, 20-Apr-26 22:14:11 WIB, Lok: 3.90 LU - 97.14 BT (21 km Timur BLANGPIDIE-ACEHBARATDAYA), Kedlmn: 24 km ::BMKG.",""
"47287","21-Apr-26 08:15:49","1.4","1","4.24","97.5","32 km Timur Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:1.4, 21-Apr-26 08:15:49 WIB, Lok: 4.24 LU - 97.50 BT (32 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 1 km ::BMKG.",""
"47338","21-Apr-26 17:11:48","1.5","167","2.7","98.1","11 km Timur Laut KOTA-SUBULUSSALAM-ACEH","","Info Gempa Mag:1.5, 21-Apr-26 17:11:48 WIB, Lok: 2.70 LU - 98.10 BT (11 km Timur Laut KOTA-SUBULUSSALAM-ACEH), Kedlmn: 167 km ::BMKG.",""
"47359","21-Apr-26 19:26:55","1.5","21","3.25","97.36","14 km Timur KAB-ACEHSELATAN","","Info Gempa Mag:1.5, 21-Apr-26 19:26:55 WIB, Lok: 3.25 LU - 97.36 BT (14 km Timur KAB-ACEHSELATAN), Kedlmn: 21 km ::BMKG.",""
"47370","21-Apr-26 20:34:50","2.2","14","2.94","96.95","51 km Barat Daya KAB-ACEHSELATAN","","Info Gempa Mag:2.2, 21-Apr-26 20:34:50 WIB, Lok: 2.94 LU - 96.95 BT (51 km Barat Daya KAB-ACEHSELATAN), Kedlmn: 14 km ::BMKG.",""
"47372","21-Apr-26 20:54:18","2.3","9","5.71","95.53","31 km Tenggara KOTA-SABANG-ACEH","","Info Gempa Mag:2.3, 21-Apr-26 20:54:18 WIB, Lok: 5.71 LU - 95.53 BT (31 km Tenggara KOTA-SABANG-ACEH), Kedlmn: 9 km ::BMKG.",""
"47403","22-Apr-26 01:06:52","2.2","13","4.95","96.9","24 km Utara KAB-BENERMERIAH-ACEH","","Info Gempa Mag:2.2, 22-Apr-26 01:06:52 WIB, Lok: 4.95 LU - 96.90 BT (24 km Utara KAB-BENERMERIAH-ACEH), Kedlmn: 13 km ::BMKG.",""
"47419","22-Apr-26 02:37:42","1.6","3","4.88","95.98","36 km Barat KAB-PIDIEJAYA-ACEH","","Info Gempa Mag:1.6, 22-Apr-26 02:37:42 WIB, Lok: 4.88 LU - 95.98 BT (36 km Barat KAB-PIDIEJAYA-ACEH), Kedlmn: 3 km ::BMKG.",""
"47421","22-Apr-26 02:48:28","2.3","5","5.67","95.42","27 km Tenggara KOTA-SABANG-ACEH","","Info Gempa Mag:2.3, 22-Apr-26 02:48:28 WIB, Lok: 5.67 LU - 95.42 BT (27 km Tenggara KOTA-SABANG-ACEH), Kedlmn: 5 km ::BMKG.",""
"47436","22-Apr-26 04:51:56","2.6","15","4.9","94.36","139 km Barat CALANG-ACEHJAYA","","Info Gempa Mag:2.6, 22-Apr-26 04:51:56 WIB, Lok: 4.90 LU - 94.36 BT (139 km Barat CALANG-ACEHJAYA), Kedlmn: 15 km ::BMKG.",""
"47501","22-Apr-26 17:50:33","2.0","5","4.21","97.45","27 km Timur Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:2.0, 22-Apr-26 17:50:33 WIB, Lok: 4.21 LU - 97.45 BT (27 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 5 km ::BMKG.",""
"47504","22-Apr-26 18:13:30","2.3","2","4.15","97.45","21 km Timur Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:2.3, 22-Apr-26 18:13:30 WIB, Lok: 4.15 LU - 97.45 BT (21 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 2 km ::BMKG.",""
"47626","23-Apr-26 07:13:47","2.7","23","1.67","96.48","90 km Selatan SINABANG-ACEH","","Info Gempa Mag:2.7, 23-Apr-26 07:13:47 WIB, Lok: 1.67 LU - 96.48 BT (90 km Selatan SINABANG-ACEH), Kedlmn: 23 km ::BMKG.",""
"47775","24-Apr-26 05:11:01","2.6","7","4.15","97.48","23 km Timur Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:2.6, 24-Apr-26 05:11:01 WIB, Lok: 4.15 LU - 97.48 BT (23 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 7 km ::BMKG.",""
"47809","24-Apr-26 10:29:40","3.0","10","3.82","95.8","51 km Barat Daya MEULABOH-ACEHBARAT","","Info Gempa Mag:3.0, 24-Apr-26 10:29:40 WIB, Lok: 3.82 LU - 95.80 BT (51 km Barat Daya MEULABOH-ACEHBARAT), Kedlmn: 10 km ::BMKG.",""
"47862","24-Apr-26 18:19:11","2.7","7","4.64","96.26","39 km Selatan KAB-PIDIEJAYA-ACEH","","Info Gempa Mag:2.7, 24-Apr-26 18:19:11 WIB, Lok: 4.64 LU - 96.26 BT (39 km Selatan KAB-PIDIEJAYA-ACEH), Kedlmn: 7 km ::BMKG.",""
"47870","24-Apr-26 20:16:04","2.5","9","4.5","96.41","32 km Utara KAB-NAGANRAYA-ACEH","","Info Gempa Mag:2.5, 24-Apr-26 20:16:04 WIB, Lok: 4.50 LU - 96.41 BT (32 km Utara KAB-NAGANRAYA-ACEH), Kedlmn: 9 km ::BMKG.",""
"47884","24-Apr-26 21:50:27","2.3","12","4.19","97.43","23 km Timur Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:2.3, 24-Apr-26 21:50:27 WIB, Lok: 4.19 LU - 97.43 BT (23 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 12 km ::BMKG.",""
"47916","25-Apr-26 01:57:25","2.6","25","2.95","97.08","42 km Barat Daya KAB-ACEHSELATAN","","Info Gempa Mag:2.6, 25-Apr-26 01:57:25 WIB, Lok: 2.95 LU - 97.08 BT (42 km Barat Daya KAB-ACEHSELATAN), Kedlmn: 25 km ::BMKG.",""
"47931","25-Apr-26 04:03:48","1.6","22","3.22","97.37","16 km Tenggara KAB-ACEHSELATAN","","Info Gempa Mag:1.6, 25-Apr-26 04:03:48 WIB, Lok: 3.22 LU - 97.37 BT (16 km Tenggara KAB-ACEHSELATAN), Kedlmn: 22 km ::BMKG.",""
"47968","25-Apr-26 10:26:28","2.4","9","3.63","97.64","25 km Barat Laut KUTACANE-ACEHTENGGARA","","Info Gempa Mag:2.4, 25-Apr-26 10:26:28 WIB, Lok: 3.63 LU - 97.64 BT (25 km Barat Laut KUTACANE-ACEHTENGGARA), Kedlmn: 9 km ::BMKG.",""
"48038","25-Apr-26 22:43:01","3.5","23","5.15","94.74","96 km Barat JANTHO-ACEHBESAR","","Info Gempa Mag:3.5, 25-Apr-26 22:43:01 WIB, Lok: 5.15 LU - 94.74 BT (96 km Barat JANTHO-ACEHBESAR), Kedlmn: 23 km ::BMKG.",""
"48040","25-Apr-26 23:06:55","2.0","5","4.19","97.44","24 km Timur Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:2.0, 25-Apr-26 23:06:55 WIB, Lok: 4.19 LU - 97.44 BT (24 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 5 km ::BMKG.",""
"48111","26-Apr-26 06:22:43","2.9","30","4.93","96.11","20 km Barat KAB-PIDIEJAYA-ACEH","","Info Gempa Mag:2.9, 26-Apr-26 06:22:43 WIB, Lok: 4.93 LU - 96.11 BT (20 km Barat KAB-PIDIEJAYA-ACEH), Kedlmn: 30 km ::BMKG.",""
"48112","26-Apr-26 06:27:53","2.2","20","4.82","96.14","25 km Barat Daya KAB-PIDIEJAYA-ACEH","","Info Gempa Mag:2.2, 26-Apr-26 06:27:53 WIB, Lok: 4.82 LU - 96.14 BT (25 km Barat Daya KAB-PIDIEJAYA-ACEH), Kedlmn: 20 km ::BMKG.",""
"48198","26-Apr-26 21:17:42","2.0","9","3.29","97.21","4 km Barat KAB-ACEHSELATAN","","Info Gempa Mag:2.0, 26-Apr-26 21:17:42 WIB, Lok: 3.29 LU - 97.21 BT (4 km Barat KAB-ACEHSELATAN), Kedlmn: 9 km ::BMKG."
"48232","27-Apr-26 00:13:37","1.7","12","4.39","96.44","22 km Timur Laut KAB-NAGANRAYA-ACEH","","Info Gempa Mag:1.7, 27-Apr-26 00:13:37 WIB, Lok: 4.39 LU - 96.44 BT (22 km Timur Laut KAB-NAGANRAYA-ACEH), Kedlmn: 12 km ::BMKG."
"48239","27-Apr-26 01:04:34","1.9","5","4.34","97.58","47 km Timur Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:1.9, 27-Apr-26 01:04:34 WIB, Lok: 4.34 LU - 97.58 BT (47 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 5 km ::BMKG."
"48257","27-Apr-26 03:15:49","2.2","23","4.87","94.95","75 km Barat CALANG-ACEHJAYA","","Info Gempa Mag:2.2, 27-Apr-26 03:15:49 WIB, Lok: 4.87 LU - 94.95 BT (75 km Barat CALANG-ACEHJAYA), Kedlmn: 23 km ::BMKG."
"48272","27-Apr-26 04:44:39","2.3","94","5.03","96.01","31 km Barat KAB-PIDIEJAYA-ACEH","","Info Gempa Mag:2.3, 27-Apr-26 04:44:39 WIB, Lok: 5.03 LU - 96.01 BT (31 km Barat KAB-PIDIEJAYA-ACEH), Kedlmn: 94 km ::BMKG."
"48294","27-Apr-26 10:38:16","3.0","204","5.28","96.65","10 km Barat Laut KAB-BIREUEN-ACEH","","Info Gempa Mag:3.0, 27-Apr-26 10:38:16 WIB, Lok: 5.28 LU - 96.65 BT (10 km Barat Laut KAB-BIREUEN-ACEH), Kedlmn: 204 km ::BMKG."
